url,id,Lng,Lat,Cid,tradeTime,DOM,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage
https://bj.lianjia.com/chengjiao/101090144880.html,1.0109E+11,116.308482,39.943704,1.11103E+12,26/08/2016,369,73,649,63628,102,3,1,1,1,÷– 18,1,Œ¥÷™,3,6,0.333,1,0,0,8,76783
https://bj.lianjia.com/chengjiao/101090150832.html,1.0109E+11,116.383928,40.00438,1.11103E+12,08/10/2016,410,60,2250,86247,260.88,4,2,2,3,∏ﬂ 13,3,2010,4,6,1,1,0,1,7,115414
https://bj.lianjia.com/chengjiao/101090151635.html,1.0109E+11,116.422479,40.06389,1.11103E+12,29/08/2016,370,55,175,31600,55.38,1,0,0,1,µÕ 30,1,2004,3,6,0.2,1,0,1,6,43211
https://bj.lianjia.com/chengjiao/101090152951.html,1.0109E+11,116.47136,40.012307,1.11104E+12,21/08/2016,363,47,463,97597,47.44,1,1,1,1,∏ﬂ 28,4,2012,4,6,0.5,1,0,1,7,106627
https://bj.lianjia.com/chengjiao/101090158634.html,1.0109E+11,116.422295,40.133927,1.11103E+12,07/07/2016,317,93,187.5,21500,87.21,2,1,1,1,∂• 6,4,1999,4,2,0.5,0,1,0,6,31485
https://bj.lianjia.com/chengjiao/101090164242.html,1.0109E+11,116.425063,40.044097,1.11103E+12,24/08/2016,364,47,293,50518,58,3,1,1,2,÷– 13,3,2011,4,6,0.167,1,0,1,7,52870
https://bj.lianjia.com/chengjiao/101090165017.html,1.0109E+11,116.349509,39.872813,1.11103E+12,07/07/2016,315,73,295,49167,60,1,1,1,1,µÕ 30,1,2007,3,6,0.333,1,1,0,2,61773
https://bj.lianjia.com/chengjiao/101090169130.html,1.0109E+11,116.338433,40.051503,1.11103E+12,26/07/2016,334,61,448,34199,131,4,2,1,2,∏ﬂ 7,4,2000,3,2,0.5,0,1,0,8,59533
https://bj.lianjia.com/chengjiao/101090170219.html,1.0109E+11,116.182548,39.778533,1.11103E+12,02/08/2016,341,60,333,21211,157,3,2,1,2,∂• 14,3,2009,4,6,0.5,1,1,0,5,32460
https://bj.lianjia.com/chengjiao/101090175413.html,1.0109E+11,116.384103,39.972885,1.11103E+12,25/08/2016,363,81,535,101519,52.7,1,1,1,1,∂• 13,3,1993,4,2,0.167,1,1,0,10,129541
https://bj.lianjia.com/chengjiao/101090184007.html,1.0109E+11,116.22946,40.228274,1.11103E+12,23/08/2016,361,19,263,21647,121.5,3,2,1,2,∂• 6,4,2004,4,2,0.5,0,1,1,6,34346
https://bj.lianjia.com/chengjiao/101090188671.html,1.0109E+11,116.117724,39.941152,1.11105E+12,24/08/2016,361,35,380,19756,192.35,5,2,1,2,∂• 6,4,2005,3,2,0.5,0,1,0,12,39492
https://bj.lianjia.com/chengjiao/101090189778.html,1.0109E+11,116.469221,40.000762,1.11103E+12,04/02/2017,526,81,845,62593,135,3,1,1,2,∏ﬂ 28,1,2002,4,6,0.375,1,1,1,7,66952
https://bj.lianjia.com/chengjiao/101090189993.html,1.0109E+11,116.254426,40.206615,1.11103E+12,08/09/2016,377,7,470,24480,192,4,2,1,2,∂• 5,4,2000,1,2,0.5,0,0,0,6,34792
https://bj.lianjia.com/chengjiao/101090190901.html,1.0109E+11,116.414421,40.053513,1.11103E+12,28/10/2016,426,188,310,35172,88.14,2,1,1,1,µÕ 20,3,2007,3,6,0.5,1,0,1,7,34875
https://bj.lianjia.com/chengjiao/101090194196.html,1.0109E+11,116.247008,39.906426,1.11103E+12,30/09/2016,398,25,480,53854,89.13,2,2,1,1,µ◊ 26,3,2007,3,6,0.667,1,0,0,9,64222
https://bj.lianjia.com/chengjiao/101090194380.html,1.0109E+11,116.557273,39.918665,1.11103E+12,02/08/2016,339,72,202,40120,50.35,1,0,1,1,∏ﬂ 18,1,1999,4,6,0.167,1,0,1,7,49260
https://bj.lianjia.com/chengjiao/101090198632.html,1.0109E+11,116.196272,39.915185,1.11103E+12,23/08/2016,359,62,245,34841,70.32,2,1,1,1,÷– 11,3,1994,4,6,0.2,1,1,1,9,46578
https://bj.lianjia.com/chengjiao/101090204083.html,1.0109E+11,116.665923,40.186753,1.11103E+12,24/09/2016,391,7,105,17214,61,1,1,1,1,÷– 15,4,2014,4,6,0.136,1,0,0,13,43947
https://bj.lianjia.com/chengjiao/101090204096.html,1.0109E+11,116.588913,39.922146,1.11103E+12,18/09/2016,385,216,300,35278,85.04,2,1,1,1,∂• 6,4,2000,3,2,0.5,0,1,0,7,44672
https://bj.lianjia.com/chengjiao/101090206194.html,1.0109E+11,116.354191,40.035178,1.11103E+12,17/06/2016,291,0,177,29127,60.77,1,1,0,1,÷– 30,4,2010,1,6,0.255,1,0,0,8,65278
https://bj.lianjia.com/chengjiao/101090208696.html,1.0109E+11,116.371638,39.885409,1.11103E+12,04/09/2016,370,26,1300,76198,170.61,4,2,1,2,÷– 8,4,Œ¥÷™,3,6,0.333,1,0,1,10,97851
https://bj.lianjia.com/chengjiao/101090213505.html,1.0109E+11,116.324898,39.891441,1.11103E+12,18/07/2016,322,175,304,42854,70.94,3,1,1,1,µÕ 6,4,1991,1,2,0.5,0,1,1,2,62231
https://bj.lianjia.com/chengjiao/101090214040.html,1.0109E+11,116.472797,39.99757,1.11103E+12,18/01/2017,506,62,1750,71228,245.69,5,2,1,2,∏ﬂ 7,4,2000,4,6,0.5,1,1,1,7,86353
https://bj.lianjia.com/chengjiao/101090220830.html,1.0109E+11,116.373903,39.89381,1.11103E+12,13/08/2016,347,227,376,65989,56.98,1,1,1,1,÷– 19,1,1999,4,6,0.25,1,1,1,10,79007
https://bj.lianjia.com/chengjiao/101090228621.html,1.0109E+11,116.367137,40.040209,1.11103E+12,26/08/2016,358,312,202,42031,48.06,1,1,1,1,÷– 6,4,1996,3,2,0.023,0,0,1,8,64588
https://bj.lianjia.com/chengjiao/101090232310.html,1.0109E+11,116.605035,40.051164,1.11103E+12,02/08/2016,335,8,203,22682,89.5,3,1,1,1,∂• 6,4,1992,3,2,0.5,0,1,0,7,39605
https://bj.lianjia.com/chengjiao/101090232644.html,1.0109E+11,116.328627,39.979037,1.11103E+12,21/09/2016,384,138,600,97403,61.6,2,1,1,1,÷– 6,4,1987,3,2,0.333,0,0,1,8,96866
https://bj.lianjia.com/chengjiao/101090235872.html,1.0109E+11,116.366736,40.091609,1.11103E+12,19/06/2016,290,135,380,32109,118.35,3,2,1,1,÷– 6,4,2006,4,2,0.5,0,1,1,6,43641
https://bj.lianjia.com/chengjiao/101090236139.html,1.0109E+11,116.128533,39.723864,1.11103E+12,08/07/2016,308,10,299,10641,281,3,2,1,2,µ◊ 10,4,2011,3,6,0.5,1,0,1,5,30846
https://bj.lianjia.com/chengjiao/101090236602.html,1.0109E+11,116.41206,40.054743,1.11103E+12,19/06/2016,290,89,239,34876,68.53,2,1,1,1,÷– 6,4,1996,4,2,0.333,0,1,0,6,54615
https://bj.lianjia.com/chengjiao/101090241576.html,1.0109E+11,116.340818,39.986077,1.11103E+12,10/07/2016,310,40,566,75186,75.28,3,1,1,1,÷– 8,3,1998,4,6,0.25,0,1,1,8,97565
https://bj.lianjia.com/chengjiao/101090243793.html,1.0109E+11,116.439371,39.896367,1.11103E+12,29/06/2016,299,107,532,76000,70,2,1,1,1,µÕ 17,1,1999,3,6,0.3,1,1,1,1,86380
https://bj.lianjia.com/chengjiao/101090244353.html,1.0109E+11,116.450792,39.871858,1.11103E+12,22/08/2016,353,51,650,43828,148.31,3,1,1,2,µÕ 22,1,2000,4,6,0.273,1,0,1,7,52632
https://bj.lianjia.com/chengjiao/101090245284.html,1.0109E+11,116.473756,40.002381,1.11103E+12,21/06/2016,291,65,535,57901,92.4,2,1,1,1,µÕ 21,4,2003,4,6,0.5,1,1,1,7,72473
https://bj.lianjia.com/chengjiao/101090251798.html,1.0109E+11,116.442526,39.972399,1.11103E+12,09/09/2016,370,60,350,53354,65.6,2,1,1,1,µÕ 16,1,1987,3,6,0.222,1,1,1,7,64238
https://bj.lianjia.com/chengjiao/101090258635.html,1.0109E+11,116.497474,39.810115,1.11103E+12,17/06/2016,285,34,452,50787,89,3,2,1,3,∂• 24,1,2010,4,6,0.5,1,0,1,3,54282
https://bj.lianjia.com/chengjiao/101090260048.html,1.0109E+11,116.445785,40.077726,1.11103E+12,21/08/2016,351,39,386,22376,172.51,5,1,1,2,∂• 6,4,2002,3,2,0.5,0,0,0,6,36411
https://bj.lianjia.com/chengjiao/101090265053.html,1.0109E+11,116.489739,39.939299,1.11103E+12,25/07/2016,323,64,718,54436,131.9,3,1,1,2,µ◊ 23,1,2009,4,6,0.429,1,1,1,7,74468
https://bj.lianjia.com/chengjiao/101090267751.html,1.0109E+11,116.49138,39.938386,1.11103E+12,17/06/2016,285,41,1094,63011,173.62,3,2,1,2,µÕ 31,3,2005,4,6,0.444,1,1,1,7,91022
https://bj.lianjia.com/chengjiao/101090268434.html,1.0109E+11,116.6059,39.890881,1.11103E+12,25/09/2016,385,77,850,33623,252.81,4,2,1,3,∂• 3,nan,2004,2,2,0.5,0,0,0,7,42290
https://bj.lianjia.com/chengjiao/101090273426.html,1.0109E+11,116.276905,40.16981,1.11103E+12,27/09/2016,386,10,700,20000,350,4,1,1,2,µ◊ 2,nan,2006,2,6,0.091,0,0,0,6,37883
https://bj.lianjia.com/chengjiao/101090274176.html,1.0109E+11,116.375232,39.890415,1.11103E+12,19/08/2016,347,114,826,61186,135,3,1,1,1,µÕ 9,3,Œ¥÷™,4,6,0.333,1,1,1,10,80516
https://bj.lianjia.com/chengjiao/101090281313.html,1.0109E+11,116.614078,39.931997,1.11103E+12,08/01/2017,487,22,258,38508,67,2,0,0,1,÷– 14,3,2010,4,6,0.231,1,1,1,7,33053
https://bj.lianjia.com/chengjiao/101090284214.html,1.0109E+11,116.195177,39.932325,1.11103E+12,29/07/2016,325,34,355,32569,109,3,2,1,1,÷– 22,1,2004,3,6,0.25,1,0,0,9,47095
https://bj.lianjia.com/chengjiao/101090286526.html,1.0109E+11,116.465918,39.898826,1.11103E+12,11/01/2017,491,18,350,36083,97,3,0,0,0,µÕ 30,1,2003,3,6,0.25,1,0,1,7,37883
https://bj.lianjia.com/chengjiao/101090286782.html,1.0109E+11,116.354581,39.92393,1.11103E+12,28/07/2016,323,112,358,110154,32.5,1,1,1,1,÷– 5,4,1989,3,4,0.25,0,1,0,10,106206
https://bj.lianjia.com/chengjiao/101090290316.html,1.0109E+11,116.369475,40.069842,1.11103E+12,17/07/2016,312,58,750,42135,178,4,2,1,2,÷– 5,4,2003,3,4,0.5,0,1,0,8,67509
https://bj.lianjia.com/chengjiao/101090303329.html,1.0109E+11,116.386701,40.002945,1.11103E+12,12/07/2016,306,109,372.5,55129,67.57,2,1,1,1,∂• 21,1,1999,3,6,0.25,1,1,0,7,72283
https://bj.lianjia.com/chengjiao/101090308256.html,1.0109E+11,116.432142,39.902354,1.11103E+12,26/08/2016,351,63,508,85840,59.18,1,1,1,1,÷– 17,3,2005,3,6,0.5,1,1,1,1,95392
https://bj.lianjia.com/chengjiao/101090325384.html,1.0109E+11,116.117019,39.93386,1.11105E+12,08/07/2016,300,28,138,21456,64.32,2,1,1,1,∂• 6,4,1990,3,2,0.333,0,1,0,12,39381
https://bj.lianjia.com/chengjiao/101090337316.html,1.0109E+11,116.340818,39.986077,1.11103E+12,21/07/2016,312,27,420,87903,47.78,1,1,1,1,÷– 6,4,1995,3,2,0.045,0,0,1,8,97565
https://bj.lianjia.com/chengjiao/101090342484.html,1.0109E+11,116.392695,39.969608,1.11103E+12,15/07/2016,306,101,1345,101625,132.35,3,1,1,2,µ◊ 21,3,2002,3,6,0.286,1,1,1,10,152118
https://bj.lianjia.com/chengjiao/101090343964.html,1.0109E+11,116.360671,40.071023,1.11103E+12,15/07/2016,306,92,272,41527,65.5,3,2,1,2,µ◊ 6,4,2002,4,2,0.5,0,0,1,8,53639
https://bj.lianjia.com/chengjiao/101090344376.html,1.0109E+11,116.559953,40.117154,1.11103E+12,05/09/2016,358,20,188,18432,102,2,2,1,1,∂• 7,3,2013,4,6,0.122,1,0,1,13,54715
https://bj.lianjia.com/chengjiao/101090345512.html,1.0109E+11,116.432684,40.077562,1.11103E+12,24/08/2016,346,66,258,16227,159,1,1,1,1,µ◊ 20,1,2008,2,6,0.286,1,0,0,6,38384
https://bj.lianjia.com/chengjiao/101090359125.html,1.0109E+11,116.369206,39.856287,1.11103E+12,24/06/2016,283,120,249,37231,66.88,1,1,1,1,µ◊ 24,1,2002,4,6,0.273,1,0,1,2,58524
https://bj.lianjia.com/chengjiao/101090368663.html,1.0109E+11,116.511679,39.923959,1.11103E+12,25/09/2016,375,107,462,51615,89.51,2,2,1,1,∏ﬂ 22,1,2006,4,6,0.25,1,1,1,7,53106
https://bj.lianjia.com/chengjiao/101090369558.html,1.0109E+11,116.527974,39.895003,1.11103E+12,25/08/2016,344,99,327,32377,101,2,2,1,1,÷– 6,4,2006,3,2,0.333,0,0,0,7,44062
https://bj.lianjia.com/chengjiao/101090372793.html,1.0109E+11,116.422479,40.06389,1.11103E+12,12/12/2016,453,30,330,29465,112,1,0,1,1,∏ﬂ 30,1,2004,1,6,0.2,1,1,1,6,43211
https://bj.lianjia.com/chengjiao/101090372816.html,1.0109E+11,116.422479,40.06389,1.11103E+12,28/08/2016,347,26,135.3,24591,55,1,0,0,0,∏ﬂ 30,1,2004,1,6,0.2,1,0,1,6,43211
https://bj.lianjia.com/chengjiao/101090376937.html,1.0109E+11,116.329607,39.758883,1.11103E+12,19/06/2016,277,52,210,27922,75.21,2,1,1,1,µÕ 6,4,1997,3,2,0.5,0,0,1,4,35653
https://bj.lianjia.com/chengjiao/101090377931.html,1.0109E+11,116.16608,39.771077,1.11103E+12,31/08/2016,349,143,247,26974,91.57,3,1,1,1,∏ﬂ 11,4,2011,4,6,0.333,1,0,0,5,34373
https://bj.lianjia.com/chengjiao/101090382778.html,1.0109E+11,116.436539,39.891265,1.11103E+12,01/08/2016,319,36,2045,83894,243.76,4,2,1,3,÷– 6,4,2003,4,6,1,1,1,0,1,91782
https://bj.lianjia.com/chengjiao/101090383511.html,1.0109E+11,116.445972,39.985587,1.11104E+12,08/01/2017,479,52,3305,72162,458,6,4,1,3,µ◊ 25,4,2012,2,6,2,1,0,1,7,146493
https://bj.lianjia.com/chengjiao/101090388418.html,1.0109E+11,116.47617,39.844869,1.11103E+12,26/06/2016,283,79,433,20556,210.65,3,2,1,2,µ◊ 10,1,2004,3,6,0.5,1,1,0,7,46867
https://bj.lianjia.com/chengjiao/101090389984.html,1.0109E+11,116.669984,40.190146,1.11103E+12,04/09/2016,352,97,360,30291,118.85,3,2,1,2,µ◊ 15,4,2012,2,6,0.667,1,0,0,13,37328
https://bj.lianjia.com/chengjiao/101090395557.html,1.0109E+11,116.47414,39.954863,1.11105E+12,27/09/2016,374,19,1900,78093,243.3,2,2,1,4,µÕ 22,3,2010,4,6,0.333,1,1,1,7,76917
https://bj.lianjia.com/chengjiao/101090396742.html,1.0109E+11,116.233846,39.905003,1.11103E+12,17/08/2016,334,53,234,33914,69,2,1,1,1,∏ﬂ 6,4,1994,3,2,0.25,0,1,0,9,48951
https://bj.lianjia.com/chengjiao/101090402915.html,1.0109E+11,116.455537,39.900377,1.11103E+12,20/06/2016,276,43,580,60740,95.49,1,1,1,1,∏ﬂ 18,3,2007,4,6,0.3,1,1,1,7,89993
https://bj.lianjia.com/chengjiao/101090412188.html,1.0109E+11,116.499423,39.900278,1.11103E+12,08/08/2016,323,47,396,46224,85.67,1,2,1,1,÷– 23,3,2005,4,6,0.333,1,1,1,7,59536
https://bj.lianjia.com/chengjiao/101090420031.html,1.0109E+11,116.504156,39.906125,1.11103E+12,17/08/2016,332,16,1255,44724,280.61,5,2,1,2,∂• 17,3,2007,4,6,0.5,1,1,1,7,73287
https://bj.lianjia.com/chengjiao/101090421501.html,1.0109E+11,116.476921,39.983744,1.11103E+12,28/08/2016,342,153,280,52831,53,2,1,1,1,∂• 6,4,1991,4,2,0.333,0,0,0,7,68349
https://bj.lianjia.com/chengjiao/101090421728.html,1.0109E+11,116.330345,39.984336,1.11103E+12,05/08/2016,319,33,730,95425,76.5,3,1,1,1,∂• 6,4,1988,4,4,0.5,0,0,1,8,114107
https://bj.lianjia.com/chengjiao/101090429368.html,1.0109E+11,116.134792,39.743391,1.11103E+12,02/07/2016,285,11,135,20770,65,1,1,1,1,∏ﬂ 10,1,2000,4,6,0.167,1,1,0,5,28671
https://bj.lianjia.com/chengjiao/101090431996.html,1.0109E+11,116.471704,39.890452,1.11103E+12,26/06/2016,279,23,970,36330,267,4,2,1,3,÷– 16,3,2003,4,6,0.333,1,0,1,7,56356
https://bj.lianjia.com/chengjiao/101090433575.html,1.0109E+11,116.453797,39.961753,1.11103E+12,11/09/2016,355,201,350,56470,61.98,2,1,1,1,∂• 6,4,1994,3,4,0.25,0,1,0,7,67771
https://bj.lianjia.com/chengjiao/101090437584.html,1.0109E+11,116.397236,39.864463,1.11103E+12,31/07/2016,313,62,258,38508,67,1,1,1,1,∏ﬂ 24,1,2000,4,6,0.2,1,1,0,2,55112
https://bj.lianjia.com/chengjiao/101090437831.html,1.0109E+11,116.576406,39.861999,1.11103E+12,29/09/2016,373,23,1260,35000,360,9,2,1,4,µ◊ 3,nan,2005,4,4,1,0,0,0,7,39247
https://bj.lianjia.com/chengjiao/101090442755.html,1.0109E+11,116.232119,40.223852,1.11103E+12,16/06/2016,268,30,120,23900,50.21,1,0,1,1,∏ﬂ 15,1,2009,4,6,0.143,1,0,1,6,41887
https://bj.lianjia.com/chengjiao/101090443343.html,1.0109E+11,116.49983,39.94453,1.11103E+12,26/08/2016,338,30,1430,77123,185.42,3,2,1,2,÷– 27,3,2005,4,6,1,1,1,0,7,91231
https://bj.lianjia.com/chengjiao/101090464482.html,1.0109E+11,116.420154,40.056617,1.11103E+12,20/10/2016,391,281,94,20277,46.36,1,0,1,1,÷– 14,3,2007,3,6,0.047,1,1,1,7,26611
https://bj.lianjia.com/chengjiao/101090467080.html,1.0109E+11,116.42293,40.062106,1.11103E+12,21/07/2016,300,20,1100,50459,218,4,2,1,3,µ◊ 3,nan,2001,4,5,0.125,0,1,1,6,76355
https://bj.lianjia.com/chengjiao/101090468245.html,1.0109E+11,116.478715,39.916424,1.11103E+12,07/07/2016,286,3,1406,46999,299.16,3,1,1,2,∏ﬂ 27,1,2005,4,6,0.5,1,0,1,7,79774
https://bj.lianjia.com/chengjiao/101090469087.html,1.0109E+11,116.192392,39.778845,1.11106E+12,26/02/2017,520,14,385,47567,80.94,2,2,1,1,µ◊ 9,4,2012,2,6,0.5,1,0,0,5,41551
https://bj.lianjia.com/chengjiao/101090472955.html,1.0109E+11,116.369475,40.069842,1.11103E+12,29/09/2016,370,66,1150,59227,194.17,4,2,1,3,÷– 4,4,2000,4,2,0.333,0,0,1,8,67509
https://bj.lianjia.com/chengjiao/101090473860.html,1.0109E+11,116.431342,40.071807,1.11103E+12,20/06/2016,268,75,290,22138,131,3,1,1,2,∏ﬂ 6,4,2000,4,4,0.5,0,1,0,6,35931
https://bj.lianjia.com/chengjiao/101090474347.html,1.0109E+11,116.322609,40.089206,1.11103E+12,09/07/2016,288,126,280,28557,98.05,2,1,1,1,÷– 6,4,2008,2,2,0.5,0,1,0,6,40386
https://bj.lianjia.com/chengjiao/101090477095.html,1.0109E+11,116.670768,40.209956,1.11103E+12,27/08/2016,337,51,150,13441,111.6,3,2,1,2,∂• 6,4,2008,4,6,0.333,1,0,0,13,47194
https://bj.lianjia.com/chengjiao/101090477160.html,1.0109E+11,116.670768,40.209956,1.11103E+12,27/08/2016,337,36,170,15233,111.6,3,2,1,2,∂• 6,4,2008,4,6,0.333,1,0,0,13,47194
https://bj.lianjia.com/chengjiao/101090477648.html,1.0109E+11,116.319387,39.856314,1.11103E+12,10/07/2016,288,46,454.3,30059,151.14,3,2,1,2,∂• 6,4,2003,4,2,0.5,0,1,1,2,51491
https://bj.lianjia.com/chengjiao/101090479878.html,1.0109E+11,116.509448,39.874885,1.11103E+12,28/08/2016,337,24,1340,46854,286,3,1,1,1,µÕ 11,4,2014,2,6,2,1,0,1,7,66300
https://bj.lianjia.com/chengjiao/101090480442.html,1.0109E+11,116.423882,40.122853,1.11103E+12,28/06/2016,275,9,410,24551,167,3,2,1,2,µ◊ 6,4,2001,4,2,0.5,0,1,0,6,38119
https://bj.lianjia.com/chengjiao/101090488262.html,1.0109E+11,116.309984,39.96579,1.11103E+12,09/10/2016,378,79,500,69061,72.4,2,1,1,1,÷– 20,1,1990,3,6,0.2,1,0,1,8,88754
https://bj.lianjia.com/chengjiao/101090491338.html,1.0109E+11,116.339803,40.085341,1.11104E+12,06/12/2016,435,62,137.5,29892,46,1,0,1,1,µÕ 7,1,2012,4,6,0.06,1,0,0,6,31381
https://bj.lianjia.com/chengjiao/101090494020.html,1.0109E+11,116.530553,39.921425,1.11103E+12,26/06/2016,272,81,264,43279,61,1,1,1,1,µÕ 18,1,Œ¥÷™,4,6,0.5,1,0,0,7,56631
https://bj.lianjia.com/chengjiao/101090498139.html,1.0109E+11,116.315445,40.074203,1.11105E+12,16/06/2016,262,89,318,36431,87.29,2,1,1,1,µÕ 28,3,2014,2,6,0.667,1,0,0,6,45536
https://bj.lianjia.com/chengjiao/101090500200.html,1.01091E+11,116.322343,39.856246,1.11103E+12,22/09/2016,360,115,450,36435,123.51,3,1,1,1,∂• 6,4,2001,4,2,0.25,0,1,1,2,49293
https://bj.lianjia.com/chengjiao/101090500932.html,1.01091E+11,116.448513,39.978977,1.11103E+12,13/08/2016,319,55,264,64172,41.14,1,0,1,1,÷– 18,3,2003,4,6,0.286,1,1,1,7,75022
https://bj.lianjia.com/chengjiao/101090523178.html,1.01091E+11,116.411481,40.059131,1.11103E+12,20/09/2016,354,41,1080,65742,164.28,4,2,1,2,µ◊ 5,4,2006,4,6,0.25,0,0,0,6,55291
https://bj.lianjia.com/chengjiao/101090531198.html,1.01091E+11,116.340818,39.986077,1.11103E+12,28/08/2016,330,89,630,96864,65.04,2,1,1,1,÷– 6,4,1996,4,2,0.5,0,0,1,8,97565
https://bj.lianjia.com/chengjiao/101090531204.html,1.01091E+11,116.275723,40.046164,1.11104E+12,09/01/2017,465,75,2560,58682,436.25,4,2,1,4,µ◊ 6,4,2011,2,6,1,1,0,0,8,100306
https://bj.lianjia.com/chengjiao/101090531310.html,1.01091E+11,116.340818,39.986077,1.11103E+12,19/07/2016,291,40,428.5,100611,42.59,1,1,1,1,∂• 6,4,1996,4,2,0.333,0,1,1,8,97565
https://bj.lianjia.com/chengjiao/101090532843.html,1.01091E+11,116.325385,39.984968,1.11103E+12,19/08/2016,321,55,1446,101831,142,4,2,1,1,∂• 4,4,1981,4,2,0.5,0,0,1,8,117529
https://bj.lianjia.com/chengjiao/101090536043.html,1.01091E+11,116.274354,40.170887,1.11103E+12,17/07/2016,288,29,350,26516,132,3,1,1,1,µ◊ 9,4,2008,3,6,0.5,1,1,0,6,39766
https://bj.lianjia.com/chengjiao/101090540035.html,1.01091E+11,116.397236,39.864463,1.11103E+12,16/07/2016,286,96,297,33990,87.38,2,1,1,1,µÕ 24,1,2000,3,6,0.2,1,1,0,2,55112
https://bj.lianjia.com/chengjiao/101090542311.html,1.01091E+11,116.235609,40.230534,1.11103E+12,29/07/2016,299,18,156,21791,71.59,1,1,1,1,∏ﬂ 12,4,2007,3,6,0.333,1,1,1,6,37335
https://bj.lianjia.com/chengjiao/101090542758.html,1.01091E+11,116.343244,40.063366,1.11103E+12,28/08/2016,329,25,520,40705,127.75,3,2,1,2,∏ﬂ 7,4,2000,4,2,0.5,0,1,1,8,57958
https://bj.lianjia.com/chengjiao/101090547095.html,1.01091E+11,116.665923,40.186753,1.11103E+12,27/07/2016,297,83,103.5,16968,61,1,1,1,1,µÕ 15,4,2014,4,6,0.13,1,0,0,13,43947
https://bj.lianjia.com/chengjiao/101090549170.html,1.01091E+11,116.274354,40.170887,1.11103E+12,29/06/2016,269,29,264.5,22416,118,2,1,1,1,µ◊ 14,4,2008,2,6,0.5,1,0,0,6,39766
https://bj.lianjia.com/chengjiao/101090555299.html,1.01091E+11,116.501794,39.799347,1.11103E+12,25/06/2016,264,62,560,29947,187,4,1,1,2,÷– 5,4,2003,3,2,0.5,0,0,0,3,54842
https://bj.lianjia.com/chengjiao/101090557879.html,1.01091E+11,116.382098,39.848059,1.11103E+12,30/12/2016,451,119,509,52088,97.72,3,1,1,1,∏ﬂ 6,4,1995,4,2,0.167,0,1,1,2,51147
https://bj.lianjia.com/chengjiao/101090558980.html,1.01091E+11,116.465918,39.898826,1.11103E+12,27/06/2016,265,15,380,36191,105,1,1,1,1,µÕ 30,1,2004,1,6,0.25,1,1,1,7,37883
https://bj.lianjia.com/chengjiao/101090559786.html,1.01091E+11,116.340073,39.899642,1.11103E+12,03/09/2016,334,139,560,67171,83.37,2,1,1,1,µÕ 15,1,2011,4,6,0.143,1,0,1,10,101676
https://bj.lianjia.com/chengjiao/101090560516.html,1.01091E+11,116.24369,40.221606,1.11103E+12,09/08/2016,308,4,310,23665,131,2,1,1,2,÷– 28,4,2010,4,6,1,1,0,1,6,42567
https://bj.lianjia.com/chengjiao/101090566670.html,1.01091E+11,116.347797,39.976432,1.11103E+12,28/09/2016,358,49,1200,83000,144.58,3,2,1,2,µÕ 26,1,2002,3,6,0.286,1,0,1,8,91516
https://bj.lianjia.com/chengjiao/101090571124.html,1.01091E+11,116.42537,40.052808,1.11103E+12,29/08/2016,327,83,460,46663,98.58,2,1,1,1,µÕ 25,1,2007,4,6,0.3,1,1,1,7,60785
https://bj.lianjia.com/chengjiao/101090578694.html,1.01091E+11,116.254113,40.220461,1.11103E+12,20/06/2016,257,47,118,30842,38.26,1,1,1,1,µ◊ 6,4,1990,3,2,0.333,0,1,0,6,37478
https://bj.lianjia.com/chengjiao/101090580939.html,1.01091E+11,116.421128,40.068301,1.11103E+12,20/07/2016,286,32,132.5,21722,61,1,0,1,1,µÕ 10,3,2008,4,6,0.174,1,0,1,6,24224
https://bj.lianjia.com/chengjiao/101090584515.html,1.01091E+11,116.422211,40.011387,1.11103E+12,20/07/2016,286,24,495,36941,134,3,1,1,1,÷– 22,3,2009,1,6,0.19,1,0,1,7,40470
https://bj.lianjia.com/chengjiao/101090585638.html,1.01091E+11,116.434144,39.892211,1.11103E+12,28/12/2016,447,276,672,83583,80.4,3,1,1,1,∏ﬂ 6,4,1993,4,2,0.25,0,1,1,1,85681
https://bj.lianjia.com/chengjiao/101090588126.html,1.01091E+11,116.462805,40.114191,1.11103E+12,04/07/2016,270,29,430,31232,137.68,3,2,1,2,µ◊ 5,4,2002,1,4,0.5,0,1,0,6,46582
https://bj.lianjia.com/chengjiao/101090588556.html,1.01091E+11,116.261573,40.216539,1.11103E+12,20/08/2016,317,25,233,28022,83.15,2,1,1,1,∏ﬂ 6,4,2004,4,2,0.5,0,1,0,6,38520
https://bj.lianjia.com/chengjiao/101090591376.html,1.01091E+11,116.501166,39.91891,1.11103E+12,25/08/2016,321,24,1240,50841,243.9,3,1,1,3,∂• 26,1,2003,4,6,0.429,1,0,0,7,65810
https://bj.lianjia.com/chengjiao/101090595178.html,1.01091E+11,116.545553,40.103666,1.11103E+12,13/09/2016,340,15,276,39429,70,2,2,1,2,÷– 9,3,Œ¥÷™,1,6,0.133,1,0,0,13,47900
https://bj.lianjia.com/chengjiao/101090595920.html,1.01091E+11,116.484508,39.93403,1.11103E+12,23/06/2016,259,89,243,41868,58.04,2,1,1,1,÷– 12,3,1993,3,6,0.143,1,0,1,7,63664
